Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-9758941,"Gastrulation",6,177,0.011324376199616123,0.9997047859099782,0.9997047859099782,36,104,0.006933333333333333,9606,Homo sapiens,"33442;1387;89963;12387;16104;15367","","R-HSA-9756948;R-HSA-9759892;R-HSA-9761173;R-HSA-9825555;R-HSA-9761170;R-HSA-9835473;R-HSA-9834897;R-HSA-452353;R-HSA-9793887;R-HSA-9793375;R-HSA-9824222;R-HSA-9824472;R-HSA-9835266;R-HSA-9793921;R-HSA-9824268;R-HSA-9796300;R-HSA-9761166;R-HSA-9754191;R-HSA-9824266;R-HSA-9756724;R-HSA-9835252;R-HSA-9754480;R-HSA-9823729;R-HSA-9759920;R-HSA-9759859;R-HSA-452331;R-HSA-9793400;R-HSA-9825275;R-HSA-9758501;R-HSA-9793383;R-HSA-9793382;R-HSA-9761186;R-HSA-9824236;R-HSA-9823849;R-HSA-480378;R-HSA-9835496"
R-HSA-9711123,"Cellular response to chemical stress",14,301,0.01925783749200256,0.9997569731280346,0.9997569731280346,70,173,0.011533333333333333,9606,Homo sapiens,"17992;17351;10072;16474;28867;27637;28364;16827;27432;33442;1387;176466;17710;16856","","R-HSA-9761812;R-HSA-9761815;R-HSA-400143;R-HSA-8932355;R-HSA-163214;R-HSA-9759364;R-HSA-9760128;R-HSA-9761846;R-HSA-9762096;R-HSA-9761841;R-HSA-6799695;R-HSA-9761849;R-HSA-9761828;R-HSA-9759141;R-HSA-3323013;R-HSA-9761836;R-HSA-9762093;R-HSA-9755306;R-HSA-9762091;R-HSA-9796055;R-HSA-9796054;R-HSA-9796049;R-HSA-9796048;R-HSA-9760081;R-HSA-9796051;R-HSA-9759186;R-HSA-9760082;R-HSA-9796050;R-HSA-9796061;R-HSA-9796060;R-HSA-9709406;R-HSA-9796057;R-HSA-9796059;R-HSA-9796058;R-HSA-9796039;R-HSA-9796045;R-HSA-9796044;R-HSA-9796040;R-HSA-9796043;R-HSA-9796042;R-HSA-9796084;R-HSA-6807557;R-HSA-9796080;R-HSA-9796082;R-HSA-3343700;R-HSA-3341397;R-HSA-9760125;R-HSA-9760122;R-HSA-8932327;R-HSA-9796069;R-HSA-9759332;R-HSA-9708517;R-HSA-9796068;R-HSA-9796071;R-HSA-9760103;R-HSA-9796070;R-HSA-9796065;R-HSA-9796064;R-HSA-9760097;R-HSA-3323079;R-HSA-9760099;R-HSA-9796066;R-HSA-9796077;R-HSA-9708525;R-HSA-9796076;R-HSA-9796079;R-HSA-1222376;R-HSA-9796075;R-HSA-76031;R-HSA-9796074"
R-HSA-69275,"G2/M Transition",8,212,0.013563659628918746,0.9997602592140811,0.9997602592140811,24,78,0.0052,9606,Homo sapiens,"27373;181620;15366;33442;16586;27389;33033;176466;28924","","R-HSA-380455;R-HSA-3000335;R-HSA-380294;R-HSA-8854052;R-HSA-8854051;R-HSA-8852354;R-HSA-380303;R-HSA-170126;R-HSA-8853419;R-HSA-4088305;R-HSA-8854071;R-HSA-3000319;R-HSA-380311;R-HSA-380272;R-HSA-3002811;R-HSA-2574845;R-HSA-8853405;R-HSA-3000310;R-HSA-8854044;R-HSA-8854041;R-HSA-380283;R-HSA-3000339;R-HSA-2574840;R-HSA-8853496"
R-HSA-72163,"mRNA Splicing - Major Pathway",8,213,0.01362763915547025,0.9997768917450367,0.9997768917450367,10,10,6.666666666666666E-4,9606,Homo sapiens,"9410;28364;75062;28053;30838;32826;19229;32636","","R-HSA-9770132;R-HSA-9770119;R-HSA-9770129;R-HSA-9770145;R-HSA-9770131;R-HSA-9770141;R-HSA-9770236;R-HSA-9770847;R-HSA-9772351;R-HSA-9770142"
R-HSA-9006925,"Intracellular signaling by second messengers",19,372,0.02380038387715931,0.9997780351384371,0.9997780351384371,19,116,0.007733333333333333,9606,Homo sapiens,"17750;16440;104011;17362;17154;17254;34154;18183;68329;28320;113;3347;33442;87986;34496;16238;15963;6801;68441;83490","","R-HSA-8944104;R-HSA-8944457;R-HSA-6807077;R-HSA-8857925;R-HSA-167686;R-HSA-8948800;R-HSA-8944099;R-HSA-8944454;R-HSA-199443;R-HSA-169683;R-HSA-2316434;R-HSA-169680;R-HSA-111955;R-HSA-198640;R-HSA-111956;R-HSA-8850992;R-HSA-6811504;R-HSA-2317332;R-HSA-111930"
R-HSA-453274,"Mitotic G2-G2/M phases",8,214,0.013691618682021752,0.9997923996816406,0.9997923996816406,24,80,0.005333333333333333,9606,Homo sapiens,"27373;181620;15366;33442;16586;27389;33033;176466;28924","","R-HSA-380455;R-HSA-3000335;R-HSA-380294;R-HSA-8854052;R-HSA-8854051;R-HSA-8852354;R-HSA-380303;R-HSA-170126;R-HSA-8853419;R-HSA-4088305;R-HSA-8854071;R-HSA-3000319;R-HSA-380311;R-HSA-380272;R-HSA-3002811;R-HSA-2574845;R-HSA-8853405;R-HSA-3000310;R-HSA-8854044;R-HSA-8854041;R-HSA-380283;R-HSA-3000339;R-HSA-2574840;R-HSA-8853496"
R-HSA-8852276,"The role of GTSE1 in G2/M progression after G2 checkpoint",1,83,0.005310300703774792,0.9997939051467449,0.9997939051467449,1,10,6.666666666666666E-4,9606,Homo sapiens,"33442","","R-HSA-8852354"
R-HSA-162906,"HIV Infection",11,260,0.016634676903390915,0.9997943840478859,0.9997943840478859,58,160,0.010666666666666666,9606,Homo sapiens,"17981;33442;32365;32354;88735;28822;9150;17759;86366;7936;18107","","R-HSA-182279;R-HSA-180622;R-HSA-182286;R-HSA-167181;R-HSA-167191;R-HSA-167192;R-HSA-167196;R-HSA-167197;R-HSA-9613490;R-HSA-167459;R-HSA-167072;R-HSA-167076;R-HSA-167077;R-HSA-9613498;R-HSA-167083;R-HSA-167087;R-HSA-167084;R-HSA-167468;R-HSA-167085;R-HSA-167090;R-HSA-167474;R-HSA-165043;R-HSA-167478;R-HSA-165047;R-HSA-167477;R-HSA-167098;R-HSA-167481;R-HSA-167097;R-HSA-167484;R-HSA-167234;R-HSA-167235;R-HSA-167111;R-HSA-167115;R-HSA-167113;R-HSA-167118;R-HSA-167117;R-HSA-170706;R-HSA-170704;R-HSA-167121;R-HSA-167130;R-HSA-167128;R-HSA-167134;R-HSA-180573;R-HSA-167133;R-HSA-162914;R-HSA-167136;R-HSA-180710;R-HSA-167147;R-HSA-167150;R-HSA-167148;R-HSA-167282;R-HSA-167153;R-HSA-182263;R-HSA-167284;R-HSA-180603;R-HSA-167288;R-HSA-167292;R-HSA-180732"
R-HSA-2871809,"FCERI mediated Ca+2 mobilization",3,129,0.008253358925143953,0.9998128433440714,0.9998128433440714,6,11,7.333333333333333E-4,9606,Homo sapiens,"16440;3347;18019","","R-HSA-169683;R-HSA-2730888;R-HSA-169680;R-HSA-2730847;R-HSA-2730849;R-HSA-2730867"
R-HSA-2029485,"Role of phospholipids in phagocytosis",3,129,0.008253358925143953,0.9998128433440714,0.9998128433440714,6,12,8.0E-4,9606,Homo sapiens,"16440;3347;15354","","R-HSA-169683;R-HSA-2029471;R-HSA-169680;R-HSA-167686;R-HSA-2029272;R-HSA-2029268"
R-HSA-73854,"RNA Polymerase I Promoter Clearance",1,84,0.005374280230326296,0.999813989076749,0.999813989076749,3,10,6.666666666666666E-4,9606,Homo sapiens,"88735","","R-HSA-73769;R-HSA-74986;R-HSA-73758"
R-HSA-69306,"DNA Replication",5,168,0.010748560460652591,0.9998425503177588,0.9998425503177588,11,58,0.0038666666666666667,9606,Homo sapiens,"176131;33442;31967;176466;31835","","R-HSA-68946;R-HSA-68948;R-HSA-69015;R-HSA-69063;R-HSA-68825;R-HSA-68712;R-HSA-69016;R-HSA-69053;R-HSA-176942;R-HSA-69068;R-HSA-176956"
R-HSA-73864,"RNA Polymerase I Transcription",1,86,0.0055022392834293025,0.999848479128836,0.999848479128836,6,14,9.333333333333333E-4,9606,Homo sapiens,"88735","","R-HSA-74993;R-HSA-74992;R-HSA-74994;R-HSA-73769;R-HSA-74986;R-HSA-73758"
R-HSA-446203,"Asparagine N-linked glycosylation",23,433,0.027703134996801024,0.9998508610429392,0.9998508610429392,49,145,0.009666666666666667,9606,Homo sapiens,"17750;27607;66682;18347;15761;17254;16199;32063;25863;26756;16082;31882;28493;32796;27592;27551;27596;12387;76308;27480;85253;4208;28171","","R-HSA-5694423;R-HSA-5694418;R-HSA-8853379;R-HSA-5694417;R-HSA-6814831;R-HSA-5694425;R-HSA-964737;R-HSA-6814833;R-HSA-5694409;R-HSA-901036;R-HSA-6807877;R-HSA-901039;R-HSA-6807875;R-HSA-8850594;R-HSA-6807872;R-HSA-6787533;R-HSA-901024;R-HSA-9909159;R-HSA-5694439;R-HSA-6787540;R-HSA-5694446;R-HSA-5693807;R-HSA-6782685;R-HSA-5694445;R-HSA-5694441;R-HSA-203973;R-HSA-975814;R-HSA-6809006;R-HSA-6809003;R-HSA-532678;R-HSA-6809015;R-HSA-964830;R-HSA-6809014;R-HSA-6809011;R-HSA-6809010;R-HSA-964825;R-HSA-6807868;R-HSA-6807866;R-HSA-6807864;R-HSA-8867288;R-HSA-4085217;R-HSA-901074;R-HSA-5694527;R-HSA-204008;R-HSA-5694522;R-HSA-446185;R-HSA-446194;R-HSA-446202;R-HSA-446200"
R-HSA-9012999,"RHO GTPase cycle",25,460,0.02943058221369162,0.9998545820266619,0.9998545820266619,40,91,0.006066666666666666,9606,Homo sapiens,"8776;15487;15365;28833;28716;27647;26078;87753;15864;17409;19229;85470;32425;50619;16283;17973;19232;40410;28865;16509;16827;28087;32398;16349;88458","","R-HSA-9018766;R-HSA-9014467;R-HSA-8981637;R-HSA-9018758;R-HSA-9013145;R-HSA-9013144;R-HSA-9014296;R-HSA-9014424;R-HSA-9018778;R-HSA-9693125;R-HSA-9013023;R-HSA-9714691;R-HSA-9013022;R-HSA-9013009;R-HSA-9696266;R-HSA-9017488;R-HSA-8980691;R-HSA-9696271;R-HSA-9693198;R-HSA-9013143;R-HSA-9014295;R-HSA-9696268;R-HSA-9014294;R-HSA-9013161;R-HSA-9018794;R-HSA-9714481;R-HSA-9013024;R-HSA-9017507;R-HSA-9018787;R-HSA-9013157;R-HSA-9690493;R-HSA-9013159;R-HSA-9018808;R-HSA-9018746;R-HSA-9691174;R-HSA-9013438;R-HSA-9013109;R-HSA-9013111;R-HSA-9013110;R-HSA-9018806"
R-HSA-5683057,"MAPK family signaling cascades",19,380,0.02431222008957134,0.999859845689429,0.999859845689429,32,122,0.008133333333333333,9606,Homo sapiens,"104011;89087;17263;17362;17254;18183;3561;16040;2668;16828;33442;2676;17418;5778;17409;2904;30314;30754;15714;29073","","R-HSA-5674132;R-HSA-5672980;R-HSA-5674130;R-HSA-5672978;R-HSA-9635739;R-HSA-5674140;R-HSA-9635743;R-HSA-5675417;R-HSA-9657603;R-HSA-5672966;R-HSA-5672965;R-HSA-5674373;R-HSA-9657606;R-HSA-5672960;R-HSA-5672961;R-HSA-5672972;R-HSA-9657608;R-HSA-5672973;R-HSA-5687112;R-HSA-9658445;R-HSA-5672969;R-HSA-5672950;R-HSA-5672951;R-HSA-9653108;R-HSA-5658430;R-HSA-5672958;R-HSA-5674366;R-HSA-5672957;R-HSA-9657599;R-HSA-5675194;R-HSA-5675431;R-HSA-5675433"
R-HSA-1257604,"PIP3 activates AKT signaling",15,325,0.020793346129238645,0.9998673475347984,0.9998673475347984,13,88,0.005866666666666667,9606,Homo sapiens,"17750;104011;17362;17154;17254;34154;18183;28320;33442;87986;34496;16238;15963;6801;68441;83490","","R-HSA-8944104;R-HSA-8944457;R-HSA-6807077;R-HSA-8857925;R-HSA-8948800;R-HSA-8944099;R-HSA-8944454;R-HSA-199443;R-HSA-2316434;R-HSA-198640;R-HSA-8850992;R-HSA-6811504;R-HSA-2317332"
R-HSA-5173105,"O-linked glycosylation",3,133,0.008509277031349969,0.9998686818364689,0.9998686818364689,18,27,0.0018,9606,Homo sapiens,"17200;4582;86612","","R-HSA-5694487;R-HSA-977071;R-HSA-5173005;R-HSA-1964505;R-HSA-5173192;R-HSA-913675;R-HSA-1964501;R-HSA-914017;R-HSA-914018;R-HSA-914012;R-HSA-914008;R-HSA-914010;R-HSA-981497;R-HSA-914005;R-HSA-981814;R-HSA-914006;R-HSA-6786012;R-HSA-981809"
R-HSA-69481,"G2/M Checkpoints",4,153,0.009788867562380038,0.9998773421630496,0.9998773421630496,5,24,0.0016,9606,Homo sapiens,"33678;176131;33442;95120","","R-HSA-6799332;R-HSA-8852354;R-HSA-176101;R-HSA-75016;R-HSA-176264"
R-HSA-9842860,"Regulation of endogenous retroelements",2,113,0.007229686500319897,0.9998804343685427,0.9998804343685427,9,17,0.0011333333333333334,9606,Homo sapiens,"31575;17409","","R-HSA-9844006;R-HSA-9843990;R-HSA-9843927;R-HSA-9844015;R-HSA-9844716;R-HSA-9845308;R-HSA-9727450;R-HSA-9844057;R-HSA-9843993"
R-HSA-2559580,"Oxidative Stress Induced Senescence",2,113,0.007229686500319897,0.9998804343685427,0.9998804343685427,6,40,0.0026666666666666666,9606,Homo sapiens,"90000;29073","","R-HSA-450292;R-HSA-450325;R-HSA-3222546;R-HSA-3222533;R-HSA-3238999;R-HSA-450333"
R-HSA-1912422,"Pre-NOTCH Expression and Processing",2,113,0.007229686500319897,0.9998804343685427,0.9998804343685427,4,38,0.002533333333333333,9606,Homo sapiens,"1387;89963","","R-HSA-1912415;R-HSA-9017835;R-HSA-4395227;R-HSA-1912416"
R-HSA-68867,"Assembly of the pre-replicative complex",2,113,0.007229686500319897,0.9998804343685427,0.9998804343685427,2,23,0.0015333333333333334,9606,Homo sapiens,"33442;31835","","R-HSA-68825;R-HSA-68712"
R-HSA-9018677,"Biosynthesis of DHA-derived SPMs",1,89,0.0056941778630838135,0.9998886085173614,0.9998886085173614,2,58,0.0038666666666666667,9606,Homo sapiens,"1387;87998","","R-HSA-9020274;R-HSA-9024983"
R-HSA-3247509,"Chromatin modifying enzymes",10,254,0.016250799744081893,0.9998893595349216,0.9998893595349216,14,85,0.005666666666666667,9606,Homo sapiens,"2668;2700;30531;2676;1387;34496;88811;17409;23774;2691","","R-HSA-5637686;R-HSA-5159245;R-HSA-5244692;R-HSA-3318486;R-HSA-3321975;R-HSA-3782655;R-HSA-3697008;R-HSA-3321883;R-HSA-5661116;R-HSA-4754181;R-HSA-8865237;R-HSA-5661120;R-HSA-3321805;R-HSA-4724279"
R-HSA-4839726,"Chromatin organization",10,254,0.016250799744081893,0.9998893595349216,0.9998893595349216,14,85,0.005666666666666667,9606,Homo sapiens,"2668;2700;30531;2676;1387;34496;88811;17409;23774;2691","","R-HSA-5637686;R-HSA-5159245;R-HSA-5244692;R-HSA-3318486;R-HSA-3321975;R-HSA-3782655;R-HSA-3697008;R-HSA-3321883;R-HSA-5661116;R-HSA-4754181;R-HSA-8865237;R-HSA-5661120;R-HSA-3321805;R-HSA-4724279"
R-HSA-72203,"Processing of Capped Intron-Containing Pre-mRNA",13,299,0.01912987843889955,0.9998896884045797,0.9998896884045797,31,34,0.002266666666666667,9606,Homo sapiens,"17981;9410;30838;27781;28364;75062;28053;32365;32354;17759;32826;19229;32636","","R-HSA-9770132;R-HSA-8849157;R-HSA-9770129;R-HSA-159046;R-HSA-9770131;R-HSA-75079;R-HSA-9770141;R-HSA-159050;R-HSA-75081;R-HSA-75080;R-HSA-9770847;R-HSA-75083;R-HSA-9770142;R-HSA-75082;R-HSA-111439;R-HSA-9770119;R-HSA-77587;R-HSA-158481;R-HSA-158484;R-HSA-75097;R-HSA-75096;R-HSA-75098;R-HSA-77594;R-HSA-72231;R-HSA-72103;R-HSA-9770236;R-HSA-9772351;R-HSA-158441;R-HSA-158447;R-HSA-9770145;R-HSA-72180"
R-HSA-9635486,"Infection with Mycobacterium tuberculosis",3,135,0.008637236084452975,0.9998900708258529,0.9998900708258529,3,73,0.004866666666666667,9606,Homo sapiens,"17533;17154;16856","","R-HSA-9637699;R-HSA-9637605;R-HSA-1500817"
R-HSA-72172,"mRNA Splicing",8,224,0.014331413947536788,0.9998997501558239,0.9998997501558239,15,15,0.001,9606,Homo sapiens,"9410;28364;75062;28053;30838;32826;19229;32636","","R-HSA-9770132;R-HSA-9770129;R-HSA-9770131;R-HSA-75079;R-HSA-9770141;R-HSA-75081;R-HSA-9770236;R-HSA-75080;R-HSA-9770847;R-HSA-9772351;R-HSA-75083;R-HSA-9770142;R-HSA-75082;R-HSA-9770119;R-HSA-9770145"
R-HSA-381119,"Unfolded Protein Response (UPR)",4,156,0.009980806142034549,0.9999048607963226,0.9999048607963226,4,99,0.0066,9606,Homo sapiens,"28661;87614;174634;2904","","R-HSA-1791163;R-HSA-381111;R-HSA-517731;R-HSA-381128"
R-HSA-9658195,"Leishmania infection",13,302,0.019321817018554063,0.9999092645521662,0.9999092645521662,26,95,0.006333333333333333,9606,Homo sapiens,"16176;16440;25858;16175;17973;28666;16827;113;3347;88528;88522;17409;16335","","R-HSA-9660819;R-HSA-2029466;R-HSA-392129;R-HSA-9664278;R-HSA-1861595;R-HSA-9666458;R-HSA-9660824;R-HSA-9660829;R-HSA-9660828;R-HSA-169683;R-HSA-9673794;R-HSA-169680;R-HSA-9673797;R-HSA-266012;R-HSA-2197691;R-HSA-2197690;R-HSA-9664271;R-HSA-2197698;R-HSA-163617;R-HSA-449058;R-HSA-202407;R-HSA-442592;R-HSA-448703;R-HSA-266046;R-HSA-111930;R-HSA-2029473"
R-HSA-9824443,"Parasitic Infection Pathways",13,302,0.019321817018554063,0.9999092645521662,0.9999092645521662,26,95,0.006333333333333333,9606,Homo sapiens,"16176;16440;25858;16175;17973;28666;16827;113;3347;88528;88522;17409;16335","","R-HSA-9660819;R-HSA-2029466;R-HSA-392129;R-HSA-9664278;R-HSA-1861595;R-HSA-9666458;R-HSA-9660824;R-HSA-9660829;R-HSA-9660828;R-HSA-169683;R-HSA-9673794;R-HSA-169680;R-HSA-9673797;R-HSA-266012;R-HSA-2197691;R-HSA-2197690;R-HSA-9664271;R-HSA-2197698;R-HSA-163617;R-HSA-449058;R-HSA-202407;R-HSA-442592;R-HSA-448703;R-HSA-266046;R-HSA-111930;R-HSA-2029473"
R-HSA-2029480,"Fcgamma receptor (FCGR) dependent phagocytosis",6,193,0.012348048624440179,0.9999145699613285,0.9999145699613285,15,42,0.0028,9606,Homo sapiens,"16440;17973;3347;16543;15354;17409","","R-HSA-2029471;R-HSA-2197698;R-HSA-2029466;R-HSA-167686;R-HSA-442592;R-HSA-2029272;R-HSA-1861595;R-HSA-2029268;R-HSA-2029456;R-HSA-169683;R-HSA-169680;R-HSA-2197691;R-HSA-2029476;R-HSA-2197690;R-HSA-2029473"
R-HSA-157118,"Signaling by NOTCH",10,258,0.016506717850287907,0.9999162840496495,0.9999162840496495,67,154,0.010266666666666667,9606,Homo sapiens,"86507;16450;33442;18132;1387;88811;176466;89963;50613;18128","","R-HSA-9021451;R-HSA-9021450;R-HSA-1980061;R-HSA-9021325;R-HSA-9604629;R-HSA-2976551;R-HSA-4396371;R-HSA-1980047;R-HSA-1980044;R-HSA-9016861;R-HSA-2127285;R-HSA-4395227;R-HSA-4396379;R-HSA-2197562;R-HSA-4396382;R-HSA-2197564;R-HSA-9013652;R-HSA-2976563;R-HSA-9021480;R-HSA-9018538;R-HSA-9016751;R-HSA-9018542;R-HSA-9604664;R-HSA-2172172;R-HSA-9021478;R-HSA-9604642;R-HSA-1980078;R-HSA-9013693;R-HSA-1980074;R-HSA-9013567;R-HSA-1980067;R-HSA-1980065;R-HSA-9017398;R-HSA-157629;R-HSA-1912415;R-HSA-157632;R-HSA-9013069;R-HSA-9013711;R-HSA-157124;R-HSA-9013568;R-HSA-2976742;R-HSA-9604446;R-HSA-1852623;R-HSA-1912393;R-HSA-9604550;R-HSA-1912394;R-HSA-9021406;R-HSA-1912388;R-HSA-1912391;R-HSA-9604553;R-HSA-1912385;R-HSA-9016916;R-HSA-2976716;R-HSA-9017835;R-HSA-9604471;R-HSA-9604606;R-HSA-9021412;R-HSA-9604451;R-HSA-9014141;R-HSA-1980138;R-HSA-2197588;R-HSA-9013631;R-HSA-4396347;R-HSA-9014129;R-HSA-9013488;R-HSA-2976726;R-HSA-1912416"
R-HSA-983231,"Factors involved in megakaryocyte development and platelet production",6,194,0.012412028150991683,0.9999210281302066,0.9999210281302066,7,43,0.0028666666666666667,9606,Homo sapiens,"16552;16551;17409;15741;16104;26756","","R-HSA-984606;R-HSA-983259;R-HSA-994169;R-HSA-994148;R-HSA-996755;R-HSA-983266;R-HSA-879459"
R-HSA-8878171,"Transcriptional regulation by RUNX1",10,259,0.016570697376839413,0.9999219463109732,0.9999219463109732,37,132,0.0088,9606,Homo sapiens,"2700;33442;1387;28426;2691;30314;30852;15978;18019;16070","","R-HSA-8937097;R-HSA-8938251;R-HSA-8937037;R-HSA-8938382;R-HSA-8877391;R-HSA-8865546;R-HSA-8877192;R-HSA-8937050;R-HSA-8877396;R-HSA-8957265;R-HSA-8936979;R-HSA-8877338;R-HSA-8938965;R-HSA-9006422;R-HSA-8936616;R-HSA-8877414;R-HSA-8877348;R-HSA-8938987;R-HSA-8936621;R-HSA-8877345;R-HSA-8938913;R-HSA-8936481;R-HSA-8877421;R-HSA-8936995;R-HSA-8938981;R-HSA-8877879;R-HSA-8937016;R-HSA-8938938;R-HSA-8877493;R-HSA-8935740;R-HSA-8877490;R-HSA-8877884;R-HSA-8935731;R-HSA-8936628;R-HSA-8938228;R-HSA-8877369;R-HSA-8938231"
R-HSA-877300,"Interferon gamma signaling",5,177,0.011324376199616123,0.9999241346242957,0.9999241346242957,17,23,0.0015333333333333334,9606,Homo sapiens,"16828;16243;16269;15978;21557","","R-HSA-9689680;R-HSA-9732753;R-HSA-9734547;R-HSA-873924;R-HSA-873927;R-HSA-873926;R-HSA-1031716;R-HSA-873921;R-HSA-9732729;R-HSA-873922;R-HSA-877308;R-HSA-873919;R-HSA-9678561;R-HSA-873918;R-HSA-9732738;R-HSA-877269;R-HSA-909552"
R-HSA-1500620,"Meiosis",1,93,0.005950095969289827,0.9999260988455018,0.9999260988455018,1,16,0.0010666666666666667,9606,Homo sapiens,"17290","","R-HSA-912408"
R-HSA-2467813,"Separation of Sister Chromatids",6,195,0.012476007677543186,0.9999270070722449,0.9999270070722449,5,8,5.333333333333334E-4,9606,Homo sapiens,"17981;33442;27389;33033;31835;86553","","R-HSA-174144;R-HSA-2467809;R-HSA-2467811;R-HSA-174202;R-HSA-174121"
R-HSA-68877,"Mitotic Prometaphase",7,212,0.013563659628918746,0.999927560770699,0.999927560770699,12,25,0.0016666666666666668,9606,Homo sapiens,"17981;27373;181620;28478;16586;27389;33033;86553","","R-HSA-9648114;R-HSA-9647746;R-HSA-9648017;R-HSA-375302;R-HSA-2484822;R-HSA-380316;R-HSA-380508;R-HSA-1638803;R-HSA-9648089;R-HSA-2468287;R-HSA-1638821;R-HSA-9853385"
R-HSA-5633007,"Regulation of TP53 Activity",5,178,0.011388355726167627,0.9999300887401202,0.9999300887401202,9,97,0.006466666666666667,9606,Homo sapiens,"1547;33678;176131;91315;23774","","R-HSA-3222128;R-HSA-6805126;R-HSA-6805638;R-HSA-6799332;R-HSA-6805620;R-HSA-6805122;R-HSA-6805650;R-HSA-6805470;R-HSA-6805640"
R-HSA-69242,"S Phase",5,179,0.01145233525271913,0.9999355830942839,0.9999355830942839,14,55,0.0036666666666666666,9606,Homo sapiens,"176131;33442;31967;176466;31835","","R-HSA-187552;R-HSA-69063;R-HSA-176942;R-HSA-69068;R-HSA-75825;R-HSA-68946;R-HSA-187574;R-HSA-68948;R-HSA-187575;R-HSA-69015;R-HSA-69016;R-HSA-187545;R-HSA-69053;R-HSA-176956"
R-HSA-9664323,"FCGR3A-mediated IL10 synthesis",3,141,0.009021113243761996,0.9999356653330222,0.9999356653330222,6,20,0.0013333333333333333,9606,Homo sapiens,"16440;113;3347","","R-HSA-169683;R-HSA-169680;R-HSA-202407;R-HSA-9664278;R-HSA-111930;R-HSA-9664271"
R-HSA-68882,"Mitotic Anaphase",9,249,0.015930902111324377,0.9999480374823626,0.9999480374823626,9,32,0.0021333333333333334,9606,Homo sapiens,"17981;33442;27389;32354;17154;33033;16349;31835;86553","","R-HSA-174144;R-HSA-9667952;R-HSA-2467809;R-HSA-2467811;R-HSA-174202;R-HSA-9634219;R-HSA-9634169;R-HSA-174121;R-HSA-2995376"
R-HSA-9759194,"Nuclear events mediated by NFE2L2",3,144,0.009213051823416507,0.9999508463032,0.9999508463032,54,85,0.005666666666666667,9606,Homo sapiens,"33442;1387;176466","","R-HSA-9761812;R-HSA-9761815;R-HSA-9759364;R-HSA-9760128;R-HSA-9761846;R-HSA-9762096;R-HSA-9761841;R-HSA-9761849;R-HSA-9761828;R-HSA-9759141;R-HSA-9761836;R-HSA-9762093;R-HSA-9762091;R-HSA-9796055;R-HSA-9796054;R-HSA-9796049;R-HSA-9796048;R-HSA-9760081;R-HSA-9796051;R-HSA-9759186;R-HSA-9760082;R-HSA-9796050;R-HSA-9796061;R-HSA-9796060;R-HSA-9796057;R-HSA-9796059;R-HSA-9796058;R-HSA-9796039;R-HSA-9796045;R-HSA-9796044;R-HSA-9796040;R-HSA-9796043;R-HSA-9796042;R-HSA-9796084;R-HSA-9796080;R-HSA-9796082;R-HSA-9760125;R-HSA-9760122;R-HSA-9796069;R-HSA-9759332;R-HSA-9796068;R-HSA-9796071;R-HSA-9760103;R-HSA-9796070;R-HSA-9796065;R-HSA-9796064;R-HSA-9760097;R-HSA-9760099;R-HSA-9796066;R-HSA-9796077;R-HSA-9796076;R-HSA-9796079;R-HSA-9796075;R-HSA-9796074"
R-HSA-2555396,"Mitotic Metaphase and Anaphase",9,250,0.01599488163787588,0.9999516788143397,0.9999516788143397,9,33,0.0022,9606,Homo sapiens,"17981;33442;27389;32354;17154;33033;16349;31835;86553","","R-HSA-174144;R-HSA-9667952;R-HSA-2467809;R-HSA-2467811;R-HSA-174202;R-HSA-9634219;R-HSA-9634169;R-HSA-174121;R-HSA-2995376"
R-HSA-2454202,"Fc epsilon receptor (FCERI) signaling",8,235,0.015035188739603326,0.9999556553287345,0.9999556553287345,14,65,0.004333333333333333,9606,Homo sapiens,"16440;28320;3347;33442;176466;18019;29073;28924","","R-HSA-2730888;R-HSA-5607728;R-HSA-2730860;R-HSA-2730849;R-HSA-2730848;R-HSA-169683;R-HSA-169680;R-HSA-450292;R-HSA-450325;R-HSA-2730842;R-HSA-2730847;R-HSA-5607724;R-HSA-2730867;R-HSA-2730870"
R-HSA-9679191,"Potential therapeutics for SARS",4,168,0.010748560460652591,0.9999659022237508,0.9999659022237508,4,36,0.0024,9606,Homo sapiens,"17973;16243;16259;15966","","R-HSA-9678561;R-HSA-9684068;R-HSA-9691421;R-HSA-9678749"
R-HSA-69206,"G1/S Transition",3,150,0.009596928982725527,0.9999713757979956,0.9999713757979956,5,61,0.004066666666666666,9606,Homo sapiens,"33442;176466;41941","","R-HSA-187552;R-HSA-187574;R-HSA-187575;R-HSA-8961934;R-HSA-187545"
R-HSA-909733,"Interferon alpha/beta signaling",2,129,0.008253358925143953,0.9999738748482342,0.9999738748482342,1,25,0.0016666666666666668,9606,Homo sapiens,"16269;21557","","R-HSA-1015702"
R-HSA-983712,"Ion channel transport",6,209,0.013371721049264235,0.9999760536478445,0.9999760536478445,10,51,0.0034,9606,Homo sapiens,"16828;17775;15964;nan;71062;15966","","R-HSA-8863494;R-HSA-2682349;R-HSA-2671885;R-HSA-9650165;R-HSA-9684068;R-HSA-3295579;R-HSA-947591;R-HSA-2872497;R-HSA-939763;R-HSA-936897"
